cell,delta,contention,contention_ratio,seed,task_workload_hash,capacity_by_resource,realized_contention_by_resource,active_resource_count,drift_source_total,changed_identities_total,task_mixture_tv_from_baseline_mean,mand_demand_tv_mean_pairwise,task_entropy_mean,cross_agent_dissimilarity,staleness_error_mean,calibration_error_mean,latent_oracle_error_mean
delta0.00__high,0.0,high,1.9,1154819737,75101af3855f90ec,"{""COMPUTE"": 455, ""MEMORY"": 362, ""API_CREDITS"": 209, ""DATASET"": 58}","{""COMPUTE"": 1.9648351648351647, ""MEMORY"": 1.977900552486188, ""API_CREDITS"": 1.9521531100478469, ""DATASET"": 2.206896551724138}",4,0,0,0.0,0.13118845487108804,0.25149729426882783,0.08778796761082021,12.330630128159333,20.08289243932195,33.45257162984516
delta0.00__high,0.0,high,1.9,1158762883,4c0cb32471f9a719,"{""COMPUTE"": 444, ""MEMORY"": 360, ""API_CREDITS"": 208, ""DATASET"": 68}","{""COMPUTE"": 1.882882882882883, ""MEMORY"": 1.875, ""API_CREDITS"": 1.8894230769230769, ""DATASET"": 1.7647058823529411}",4,0,0,0.0,0.13505045824322934,0.10537036334722967,0.09048158445748807,1.8489487103650193,6.309471158657593,8.711114732157126
delta0.00__high,0.0,high,1.9,1164103101,f817f2ccb5f509ed,"{""COMPUTE"": 390, ""MEMORY"": 337, ""API_CREDITS"": 173, ""DATASET"": 106}","{""COMPUTE"": 1.8615384615384616, ""MEMORY"": 1.8338278931750742, ""API_CREDITS"": 1.884393063583815, ""DATASET"": 1.6603773584905661}",4,0,0,0.0,0.13395809680035867,0.3091152694922222,0.08166780248873502,10.87610297958797,10.25611975656616,27.9709313228993
delta0.00__high,0.0,high,1.9,1175015440,0536755a10850fe1,"{""COMPUTE"": 470, ""MEMORY"": 411, ""API_CREDITS"": 206, ""DATASET"": 144}","{""COMPUTE"": 1.8893617021276596, ""MEMORY"": 1.880778588807786, ""API_CREDITS"": 1.8980582524271845, ""DATASET"": 1.8333333333333333}",4,0,0,0.0,0.15550824347642792,0.21031172496355624,0.10130300921721509,13.236436471604629,21.115359667815273,39.94435156240375
delta0.00__high,0.0,high,1.9,1223536910,d50984950c6e00af,"{""COMPUTE"": 292, ""MEMORY"": 256, ""API_CREDITS"": 120, ""DATASET"": 89}","{""COMPUTE"": 2.041095890410959, ""MEMORY"": 2.04296875, ""API_CREDITS"": 2.075, ""DATASET"": 2.067415730337079}",4,0,0,0.0,0.15766260342856597,0.21193216432355055,0.11047566995480808,4.703662972867055,5.617956696034336,24.920585800330873
delta0.00__high,0.0,high,1.9,1272846855,4bc2717d8d8e1130,"{""COMPUTE"": 445, ""MEMORY"": 379, ""API_CREDITS"": 197, ""DATASET"": 113}","{""COMPUTE"": 1.9280898876404495, ""MEMORY"": 1.928759894459103, ""API_CREDITS"": 1.9543147208121827, ""DATASET"": 1.9115044247787611}",4,0,0,0.0,0.16276255268517614,0.1817896305745368,0.1106865615892882,4.200954673083397,10.008740010179377,11.973330472037693
delta0.00__high,0.0,high,1.9,1329904169,450a6edb9136fd21,"{""COMPUTE"": 358, ""MEMORY"": 294, ""API_CREDITS"": 150, ""DATASET"": 72}","{""COMPUTE"": 1.9553072625698324, ""MEMORY"": 1.9319727891156462, ""API_CREDITS"": 1.9466666666666668, ""DATASET"": 1.7777777777777777}",4,0,0,0.0,0.13885825127753673,0.3255583688617063,0.09564075483145652,12.954128556740173,7.3801257504209365,20.15520638212394
delta0.00__high,0.0,high,1.9,1393164231,da22af69a180f92d,"{""COMPUTE"": 332, ""MEMORY"": 297, ""API_CREDITS"": 139, ""DATASET"": 115}","{""COMPUTE"": 2.0301204819277108, ""MEMORY"": 2.0606060606060606, ""API_CREDITS"": 2.014388489208633, ""DATASET"": 2.226086956521739}",4,0,0,0.0,0.16783350254817644,0.24585016047656505,0.1255776322861921,7.551295205072655,10.38684664544518,40.70849055580588
delta0.00__high,0.0,high,1.9,1397601319,c92f0e5097e7bcb0,"{""COMPUTE"": 537, ""MEMORY"": 414, ""API_CREDITS"": 256, ""DATASET"": 39}","{""COMPUTE"": 2.0297951582867784, ""MEMORY"": 2.0603864734299515, ""API_CREDITS"": 2.04296875, ""DATASET"": 2.6666666666666665}",4,0,0,0.0,0.05053499724606007,0.24515656920386955,0.037567802814941154,8.555053192562442,10.994032614133717,33.77728380002517
delta0.00__high,0.0,high,1.9,1414408149,364a714a684e7ad1,"{""COMPUTE"": 313, ""MEMORY"": 280, ""API_CREDITS"": 122, ""DATASET"": 113}","{""COMPUTE"": 2.0638977635782747, ""MEMORY"": 2.0642857142857145, ""API_CREDITS"": 2.0491803278688523, ""DATASET"": 2.1238938053097347}",4,0,0,0.0,0.16479312068037835,0.23796145042741243,0.11838308105842356,10.455095074485936,4.373951514224341,27.794881846102566
delta0.00__high,0.0,high,1.9,1443238425,b669e83cc93c4339,"{""COMPUTE"": 380, ""MEMORY"": 320, ""API_CREDITS"": 165, ""DATASET"": 90}","{""COMPUTE"": 1.8421052631578947, ""MEMORY"": 1.8375, ""API_CREDITS"": 1.8424242424242425, ""DATASET"": 1.7777777777777777}",4,0,0,0.0,0.17794661935286937,0.24952497739297105,0.13405204941663273,13.783330396254927,10.89955200631514,12.289175776743873
delta0.00__high,0.0,high,1.9,1446854669,2eccbea6ea93e319,"{""COMPUTE"": 280, ""MEMORY"": 249, ""API_CREDITS"": 107, ""DATASET"": 100}","{""COMPUTE"": 1.8714285714285714, ""MEMORY"": 1.9036144578313252, ""API_CREDITS"": 1.7757009345794392, ""DATASET"": 2.08}",4,0,0,0.0,0.17371794871794868,0.1622420076604725,0.11706298835011708,4.701017009358911,4.103699126599934,10.030065623297455
delta0.00__high,0.0,high,1.9,1474233831,0b0ddc58330e69c2,"{""COMPUTE"": 382, ""MEMORY"": 327, ""API_CREDITS"": 166, ""DATASET"": 101}","{""COMPUTE"": 1.9476439790575917, ""MEMORY"": 1.9785932721712538, ""API_CREDITS"": 1.9578313253012047, ""DATASET"": 2.1386138613861387}",4,0,0,0.0,0.15033039025963557,0.2870051846034835,0.10331772391848387,13.912443994803036,20.9815891390505,25.319722981334408
delta0.00__high,0.0,high,1.9,1476169622,359e479d2bc24d0d,"{""COMPUTE"": 253, ""MEMORY"": 217, ""API_CREDITS"": 126, ""DATASET"": 49}","{""COMPUTE"": 1.9130434782608696, ""MEMORY"": 1.8894009216589862, ""API_CREDITS"": 1.9523809523809523, ""DATASET"": 1.6326530612244898}",4,0,0,0.0,0.1271777428920286,0.23135682614459208,0.09012151869294727,6.00287276813039,5.348764121283178,10.408356402637503
delta0.00__high,0.0,high,1.9,1515534678,89743eb7089b3242,"{""COMPUTE"": 435, ""MEMORY"": 359, ""API_CREDITS"": 218, ""DATASET"": 67}","{""COMPUTE"": 1.9448275862068964, ""MEMORY"": 1.9220055710306407, ""API_CREDITS"": 1.9724770642201834, ""DATASET"": 1.671641791044776}",4,0,0,0.0,0.05059186301847751,0.2744008367197374,0.039128987269887464,6.728787178760041,7.664894288646139,20.423287420547297
delta0.00__high,0.0,high,1.9,1538028730,c89893259ebf6adb,"{""COMPUTE"": 436, ""MEMORY"": 368, ""API_CREDITS"": 211, ""DATASET"": 90}","{""COMPUTE"": 1.9495412844036697, ""MEMORY"": 1.921195652173913, ""API_CREDITS"": 1.9763033175355451, ""DATASET"": 1.6888888888888889}",4,0,0,0.0,0.060203638323838286,0.27780986597410434,0.03985592072483212,6.483112377760662,13.014020601648857,17.159087600263984
delta0.00__high,0.0,high,1.9,1607564961,161765daa4fb1a1b,"{""COMPUTE"": 390, ""MEMORY"": 339, ""API_CREDITS"": 168, ""DATASET"": 115}","{""COMPUTE"": 1.882051282051282, ""MEMORY"": 1.8820058997050146, ""API_CREDITS"": 1.9404761904761905, ""DATASET"": 1.808695652173913}",4,0,0,0.0,0.14732748866021897,0.3505847530802379,0.092560983538574,11.189337176247918,14.753394838110973,29.090667956661477
delta0.00__high,0.0,high,1.9,1647295192,0fbdfb51c427a5c5,"{""COMPUTE"": 531, ""MEMORY"": 451, ""API_CREDITS"": 231, ""DATASET"": 141}","{""COMPUTE"": 1.8267419962335216, ""MEMORY"": 1.8403547671840355, ""API_CREDITS"": 1.7922077922077921, ""DATASET"": 1.929078014184397}",4,0,0,0.0,0.16726475347164999,0.14029543332022737,0.11602791882964297,4.600636475235647,11.228769706288938,25.595835432628878
delta0.00__high,0.0,high,1.9,1680529007,f4fc0234dbfb2d57,"{""COMPUTE"": 427, ""MEMORY"": 340, ""API_CREDITS"": 190, ""DATASET"": 60}","{""COMPUTE"": 1.9672131147540983, ""MEMORY"": 1.9911764705882353, ""API_CREDITS"": 1.9526315789473685, ""DATASET"": 2.2666666666666666}",4,0,0,0.0,0.10326049244373207,0.3618165213379989,0.06944437653805394,5.62788465028688,14.197301637303823,20.169993366791346
delta0.00__high,0.0,high,1.9,1683037842,d5968897b2c2f195,"{""COMPUTE"": 332, ""MEMORY"": 293, ""API_CREDITS"": 147, ""DATASET"": 101}","{""COMPUTE"": 1.8795180722891567, ""MEMORY"": 1.8839590443686007, ""API_CREDITS"": 1.8775510204081634, ""DATASET"": 1.900990099009901}",4,0,0,0.0,0.15316369337177171,0.281155119048505,0.10297320979185526,10.426282215812403,13.414088765222735,16.463615858360587
delta0.00__high,0.0,high,1.9,1684113726,2bbc1e588b1b8775,"{""COMPUTE"": 532, ""MEMORY"": 473, ""API_CREDITS"": 232, ""DATASET"": 182}","{""COMPUTE"": 2.026315789473684, ""MEMORY"": 2.0126849894291756, ""API_CREDITS"": 2.0689655172413794, ""DATASET"": 1.934065934065934}",4,0,0,0.0,0.09580465772321654,0.3544662619426094,0.061685286327836535,18.055733777862848,30.46952347934351,48.61604030141461
delta0.00__high,0.0,high,1.9,1723470144,74106c5dbfff9ba2,"{""COMPUTE"": 543, ""MEMORY"": 475, ""API_CREDITS"": 252, ""DATASET"": 159}","{""COMPUTE"": 1.8968692449355433, ""MEMORY"": 1.8968421052631579, ""API_CREDITS"": 1.9325396825396826, ""DATASET"": 1.8616352201257862}",4,0,0,0.0,0.1056288107224239,0.2182243880065081,0.06846908756772303,14.536902575847733,12.63867868510188,30.463258902008366
delta0.00__high,0.0,high,1.9,1746522117,f576d5bffb6b549f,"{""COMPUTE"": 374, ""MEMORY"": 316, ""API_CREDITS"": 172, ""DATASET"": 82}","{""COMPUTE"": 1.9518716577540107, ""MEMORY"": 1.9493670886075949, ""API_CREDITS"": 1.9534883720930232, ""DATASET"": 1.951219512195122}",4,0,0,0.0,0.14324830965613106,0.3317791596841355,0.09392141719983078,23.276238229260702,8.573091654042246,54.31801902390284
delta0.00__high,0.0,high,1.9,1761268421,3a542172957ffc34,"{""COMPUTE"": 512, ""MEMORY"": 431, ""API_CREDITS"": 235, ""DATASET"": 116}","{""COMPUTE"": 2.0703125, ""MEMORY"": 2.08584686774942, ""API_CREDITS"": 2.1319148936170214, ""DATASET"": 2.1379310344827585}",4,0,0,0.0,0.1310575843909177,0.31434895131122,0.07633205272094162,14.602956721783974,6.436801788796511,49.14548774407209
delta0.00__high,0.0,high,1.9,1851037281,6725a029a774673a,"{""COMPUTE"": 532, ""MEMORY"": 443, ""API_CREDITS"": 247, ""DATASET"": 111}","{""COMPUTE"": 1.9511278195488722, ""MEMORY"": 1.945823927765237, ""API_CREDITS"": 1.9676113360323886, ""DATASET"": 1.8738738738738738}",4,0,0,0.0,0.1306173620673777,0.1854825062100949,0.08178241893255446,7.061829223536594,7.059972716083155,13.110368361813416
delta0.00__high,0.0,high,1.9,1867081647,32971aab6a2e9f63,"{""COMPUTE"": 407, ""MEMORY"": 369, ""API_CREDITS"": 169, ""DATASET"": 157}","{""COMPUTE"": 1.9164619164619165, ""MEMORY"": 1.924119241192412, ""API_CREDITS"": 1.9289940828402368, ""DATASET"": 1.9363057324840764}",4,0,0,0.0,0.16509007612776408,0.18317836131984855,0.11903690900700502,18.030908250850818,9.761851096424397,25.815084388327467
delta0.00__high,0.0,high,1.9,1880620535,292c1cc471222d44,"{""COMPUTE"": 488, ""MEMORY"": 411, ""API_CREDITS"": 232, ""DATASET"": 105}","{""COMPUTE"": 1.9918032786885247, ""MEMORY"": 1.9610705596107056, ""API_CREDITS"": 2.043103448275862, ""DATASET"": 1.6761904761904762}",4,0,0,0.0,0.09644059644059642,0.26697968244730935,0.06339185505852173,10.188875474780707,18.478381505159707,48.52530785850064
delta0.00__high,0.0,high,1.9,1935876427,0e51a9c592fb7776,"{""COMPUTE"": 449, ""MEMORY"": 408, ""API_CREDITS"": 183, ""DATASET"": 178}","{""COMPUTE"": 2.1826280623608016, ""MEMORY"": 2.1176470588235294, ""API_CREDITS"": 2.33879781420765, ""DATASET"": 1.797752808988764}",4,0,0,0.0,0.12854145999830413,0.3490038397748352,0.09140511506904807,20.38024687034019,13.546279763502744,89.76317451383453
delta0.00__high,0.0,high,1.9,1943200581,d27b7af693bb9b8f,"{""COMPUTE"": 340, ""MEMORY"": 298, ""API_CREDITS"": 150, ""DATASET"": 99}","{""COMPUTE"": 2.0176470588235293, ""MEMORY"": 2.033557046979866, ""API_CREDITS"": 2.066666666666667, ""DATASET"": 2.101010101010101}",4,0,0,0.0,0.1579610865325151,0.23685448185705382,0.10643344383423749,6.7883959783087136,2.9228075192692518,24.07428394960526
delta0.00__high,0.0,high,1.9,1957258698,b25d55ba066a704a,"{""COMPUTE"": 361, ""MEMORY"": 317, ""API_CREDITS"": 149, ""DATASET"": 115}","{""COMPUTE"": 1.8670360110803323, ""MEMORY"": 1.8832807570977919, ""API_CREDITS"": 1.8187919463087248, ""DATASET"": 2.017391304347826}",4,0,0,0.0,0.18417546505781804,0.2167670847013434,0.13202022890604206,10.635022334578423,3.667668915820086,8.09055351056522
delta0.00__high,0.0,high,1.9,2000676221,9db9a9601389c385,"{""COMPUTE"": 606, ""MEMORY"": 500, ""API_CREDITS"": 292, ""DATASET"": 111}","{""COMPUTE"": 1.8184818481848184, ""MEMORY"": 1.84, ""API_CREDITS"": 1.8082191780821917, ""DATASET"": 2.018018018018018}",4,0,0,0.0,0.08781226819488815,0.2708870214617561,0.05519166637033044,16.936910425296144,15.775913806198446,20.696253710896
delta0.00__high,0.0,high,1.9,2071520222,20aab4cdd53bce42,"{""COMPUTE"": 423, ""MEMORY"": 365, ""API_CREDITS"": 201, ""DATASET"": 107}","{""COMPUTE"": 1.900709219858156, ""MEMORY"": 1.884931506849315, ""API_CREDITS"": 1.890547263681592, ""DATASET"": 1.794392523364486}",4,0,0,0.0,0.13957039692333809,0.2129290950124982,0.0883501030559854,5.0301288867036,5.638190332788446,8.64901626575783
delta0.00__high,0.0,high,1.9,2104789822,52d75fe57ef56e05,"{""COMPUTE"": 496, ""MEMORY"": 418, ""API_CREDITS"": 228, ""DATASET"": 113}","{""COMPUTE"": 1.8629032258064515, ""MEMORY"": 1.861244019138756, ""API_CREDITS"": 1.868421052631579, ""DATASET"": 1.8407079646017699}",4,0,0,0.0,0.1429066304066304,0.23653047583498668,0.0905371017871018,5.79672550703759,7.757098158937346,11.857300930536367
delta0.00__high,0.0,high,1.9,2175919960,f50cb6c8d4314152,"{""COMPUTE"": 605, ""MEMORY"": 509, ""API_CREDITS"": 290, ""DATASET"": 131}","{""COMPUTE"": 1.9173553719008265, ""MEMORY"": 1.917485265225933, ""API_CREDITS"": 1.903448275862069, ""DATASET"": 1.9541984732824427}",4,0,0,0.0,0.12744366744366745,0.1339689183383312,0.07786680911680911,7.323771891107629,2.7968831973767023,6.785562108935978
delta0.00__high,0.0,high,1.9,2187181276,e854358d4d777be0,"{""COMPUTE"": 329, ""MEMORY"": 293, ""API_CREDITS"": 144, ""DATASET"": 106}","{""COMPUTE"": 1.939209726443769, ""MEMORY"": 1.9078498293515358, ""API_CREDITS"": 1.9791666666666667, ""DATASET"": 1.7358490566037736}",4,0,0,0.0,0.10960054573499953,0.26667764117994747,0.06857392983093263,12.82097406760451,6.1938145103587585,22.183514483376527
delta0.00__high,0.0,high,1.9,2201730498,6faa4aa59112c4f4,"{""COMPUTE"": 477, ""MEMORY"": 413, ""API_CREDITS"": 229, ""DATASET"": 124}","{""COMPUTE"": 1.7945492662473794, ""MEMORY"": 1.7869249394673123, ""API_CREDITS"": 1.8253275109170306, ""DATASET"": 1.6774193548387097}",4,0,0,0.0,0.11069588391381455,0.19637530347059173,0.0651711288820275,11.399245763583446,5.719188426779834,28.569376166454987
delta0.00__high,0.0,high,1.9,2207070483,c1fa3c1373362ff3,"{""COMPUTE"": 482, ""MEMORY"": 393, ""API_CREDITS"": 236, ""DATASET"": 72}","{""COMPUTE"": 1.979253112033195, ""MEMORY"": 1.9770992366412214, ""API_CREDITS"": 2.01271186440678, ""DATASET"": 1.8888888888888888}",4,0,0,0.0,0.05334637817526975,0.3656707640820816,0.0347621763296727,14.615045225610274,9.360306952740887,25.642195710623355
delta0.00__high,0.0,high,1.9,2218791610,78b71f566af69879,"{""COMPUTE"": 545, ""MEMORY"": 421, ""API_CREDITS"": 258, ""DATASET"": 42}","{""COMPUTE"": 1.8935779816513763, ""MEMORY"": 1.8812351543942993, ""API_CREDITS"": 1.9224806201550388, ""DATASET"": 1.5238095238095237}",4,0,0,0.0,0.04220779220779221,0.2366353229991379,0.031580687830687834,6.583941051876974,5.762662151059483,20.83350043945106
delta0.00__high,0.0,high,1.9,2245371449,3e7135d594ff419b,"{""COMPUTE"": 452, ""MEMORY"": 388, ""API_CREDITS"": 196, ""DATASET"": 124}","{""COMPUTE"": 1.8539823008849559, ""MEMORY"": 1.8608247422680413, ""API_CREDITS"": 1.8265306122448979, ""DATASET"": 1.935483870967742}",4,0,0,0.0,0.13501351854342766,0.33103716464717675,0.09556810442194082,10.179416336733494,14.750791692397385,13.414040504596713
delta0.00__high,0.0,high,1.9,2264376108,ed01d2fa80af0d07,"{""COMPUTE"": 545, ""MEMORY"": 437, ""API_CREDITS"": 250, ""DATASET"": 81}","{""COMPUTE"": 2.003669724770642, ""MEMORY"": 1.9931350114416475, ""API_CREDITS"": 2.02, ""DATASET"": 1.876543209876543}",4,0,0,0.0,0.0899972567941318,0.1572478630790923,0.06465369844276096,9.897001479362194,13.338607088302888,27.372467214902287
delta0.00__high,0.0,high,1.9,2278610062,9176957140cb252e,"{""COMPUTE"": 597, ""MEMORY"": 510, ""API_CREDITS"": 291, ""DATASET"": 141}","{""COMPUTE"": 2.023450586264657, ""MEMORY"": 2.0254901960784313, ""API_CREDITS"": 2.0034364261168385, ""DATASET"": 2.099290780141844}",4,0,0,0.0,0.08682293633374241,0.32426723045733463,0.04996023255825388,18.593584621581126,20.784798156844392,42.59410691136036
delta0.00__high,0.0,high,1.9,2305903047,e45d2c5eaf1ba9d9,"{""COMPUTE"": 445, ""MEMORY"": 371, ""API_CREDITS"": 192, ""DATASET"": 101}","{""COMPUTE"": 1.9910112359550562, ""MEMORY"": 1.954177897574124, ""API_CREDITS"": 2.0364583333333335, ""DATASET"": 1.6633663366336633}",4,0,0,0.0,0.14817105486205243,0.2115075793235243,0.09828773626421639,10.771403529215435,7.771255069467776,22.26399101518823
delta0.00__high,0.0,high,1.9,2313044508,b992acd8d14a7a15,"{""COMPUTE"": 420, ""MEMORY"": 348, ""API_CREDITS"": 178, ""DATASET"": 92}","{""COMPUTE"": 1.7380952380952381, ""MEMORY"": 1.7528735632183907, ""API_CREDITS"": 1.6741573033707866, ""DATASET"": 1.9130434782608696}",4,0,0,0.0,0.17187313241697258,0.2143294303621647,0.12904504649787668,7.673789867084186,14.094736870127612,35.712140960742225
delta0.00__high,0.0,high,1.9,2313893183,f5546446022f98d3,"{""COMPUTE"": 570, ""MEMORY"": 455, ""API_CREDITS"": 274, ""DATASET"": 73}","{""COMPUTE"": 1.8596491228070176, ""MEMORY"": 1.8571428571428572, ""API_CREDITS"": 1.8357664233576643, ""DATASET"": 1.8630136986301369}",4,0,0,0.0,0.062450632695042814,0.3338929044264927,0.04357561915852722,13.049628410254007,10.668962596079346,46.03104468948703
delta0.00__high,0.0,high,1.9,2323336231,afe9473d1f02d1a1,"{""COMPUTE"": 460, ""MEMORY"": 381, ""API_CREDITS"": 192, ""DATASET"": 104}","{""COMPUTE"": 1.8695652173913044, ""MEMORY"": 1.900262467191601, ""API_CREDITS"": 1.8333333333333333, ""DATASET"": 2.1538461538461537}",4,0,0,0.0,0.16337032532684706,0.26738609496723104,0.10916000022521764,10.758223169557567,13.840843734965242,43.04643564962768
delta0.00__high,0.0,high,1.9,2340911682,4e9b0091426d74d7,"{""COMPUTE"": 379, ""MEMORY"": 308, ""API_CREDITS"": 158, ""DATASET"": 72}","{""COMPUTE"": 1.9050131926121372, ""MEMORY"": 1.9155844155844155, ""API_CREDITS"": 1.8860759493670887, ""DATASET"": 2.0}",4,0,0,0.0,0.16571243102888675,0.15159185800474154,0.11968576820897496,3.2756111125194196,6.4433826545749895,8.140261915702924
delta0.00__high,0.0,high,1.9,2341361004,bfa5b906c18ef27a,"{""COMPUTE"": 558, ""MEMORY"": 453, ""API_CREDITS"": 267, ""DATASET"": 87}","{""COMPUTE"": 1.881720430107527, ""MEMORY"": 1.8675496688741722, ""API_CREDITS"": 1.9101123595505618, ""DATASET"": 1.6551724137931034}",4,0,0,0.0,0.05680990530146855,0.27232198338522967,0.03838992380270366,9.739286133635803,10.512068772400736,19.13738413936892
delta0.00__high,0.0,high,1.9,2359336968,9637eb97104b002c,"{""COMPUTE"": 482, ""MEMORY"": 399, ""API_CREDITS"": 241, ""DATASET"": 80}","{""COMPUTE"": 1.6597510373443984, ""MEMORY"": 1.669172932330827, ""API_CREDITS"": 1.6182572614107884, ""DATASET"": 1.8}",4,0,0,0.0,0.10967034687964923,0.19181273182631328,0.06848415246348065,13.536906601033913,19.238616375537728,47.40355262337337
delta0.00__high,0.0,high,1.9,2364012430,112bb3a7faf03d4a,"{""COMPUTE"": 546, ""MEMORY"": 441, ""API_CREDITS"": 250, ""DATASET"": 87}","{""COMPUTE"": 1.8388278388278387, ""MEMORY"": 1.81859410430839, ""API_CREDITS"": 1.832, ""DATASET"": 1.6551724137931034}",4,0,0,0.0,0.09229522687321341,0.35081290368025453,0.06570911581120932,21.715203902255684,12.841466710353432,36.74520788333955
delta0.00__high,0.0,high,1.9,2387674784,0b37959ceb2f03dd,"{""COMPUTE"": 443, ""MEMORY"": 367, ""API_CREDITS"": 202, ""DATASET"": 87}","{""COMPUTE"": 2.0225733634311513, ""MEMORY"": 1.9754768392370572, ""API_CREDITS"": 2.0742574257425743, ""DATASET"": 1.5632183908045978}",4,0,0,0.0,0.09646020616212567,0.2761404090932176,0.061134071158385796,8.91531457583888,6.375556440575259,27.005445017215532
delta0.00__high,0.0,high,1.9,2460794327,58f99c2879055af8,"{""COMPUTE"": 527, ""MEMORY"": 414, ""API_CREDITS"": 240, ""DATASET"": 62}","{""COMPUTE"": 1.935483870967742, ""MEMORY"": 1.9275362318840579, ""API_CREDITS"": 1.9416666666666667, ""DATASET"": 1.8064516129032258}",4,0,0,0.0,0.07569789331205697,0.281470088526537,0.05044189583590251,7.252284012930396,10.088558529237131,14.396139250990805
delta0.00__high,0.0,high,1.9,2465060907,bb7c9d10363e827f,"{""COMPUTE"": 288, ""MEMORY"": 259, ""API_CREDITS"": 108, ""DATASET"": 108}","{""COMPUTE"": 1.9166666666666667, ""MEMORY"": 1.9034749034749034, ""API_CREDITS"": 1.9537037037037037, ""DATASET"": 1.8518518518518519}",4,0,0,0.0,0.19473824786324787,0.1026247867571261,0.15526509081196582,7.238449175639485,9.558140895605268,5.308741608068691
delta0.00__high,0.0,high,1.9,2479492459,28faa378494447b7,"{""COMPUTE"": 512, ""MEMORY"": 415, ""API_CREDITS"": 235, ""DATASET"": 82}","{""COMPUTE"": 1.9609375, ""MEMORY"": 1.9566265060240964, ""API_CREDITS"": 1.974468085106383, ""DATASET"": 1.951219512195122}",4,0,0,0.0,0.09068225765012913,0.3450078890729404,0.060696841800422785,9.403575898477655,14.841113507641785,44.89159548442522
