sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,agent,archetype,priority,completion,zero_completion,mandatory_failures,quality,backend_calls,blocked_calls,allocated,charged,min_bound,upper_bound,any_used_at_lower_bound,all_used_above_lower_bound,alloc_distance_from_equal,completion_minus_equal,latent_probs
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,equal,none,d3bdf6732acfbd45,3caa8bb700a04a98,a2,code_review+doc_processing+research,1.0,0.75,False,2,0.55,14,8,"{""COMPUTE"": 128, ""MEMORY"": 104, ""DATASET"": 8, ""API_CREDITS"": 60}","{""COMPUTE"": 120, ""MEMORY"": 93, ""DATASET"": 8, ""API_CREDITS"": 59}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 266, ""MEMORY"": 209, ""API_CREDITS"": 138, ""DATASET"": 8}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,equal,none,d3bdf6732acfbd45,3caa8bb700a04a98,a3,doc_processing+monitoring+research,1.0,0.5,False,4,0.4,13,3,"{""COMPUTE"": 127, ""MEMORY"": 104, ""DATASET"": 23, ""API_CREDITS"": 60}","{""COMPUTE"": 120, ""MEMORY"": 96, ""DATASET"": 16, ""API_CREDITS"": 58}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 272, ""MEMORY"": 221, ""API_CREDITS"": 130, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,equal,none,d3bdf6732acfbd45,3caa8bb700a04a98,a4,doc_processing+monitoring,1.0,0.875,False,1,0.5875,19,5,"{""COMPUTE"": 127, ""MEMORY"": 103, ""DATASET"": 23, ""API_CREDITS"": 60}","{""COMPUTE"": 126, ""MEMORY"": 98, ""DATASET"": 16, ""API_CREDITS"": 52}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 184, ""MEMORY"": 147, ""API_CREDITS"": 78, ""DATASET"": 24}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,equal,none,d3bdf6732acfbd45,3caa8bb700a04a98,a5,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.6,15,5,"{""COMPUTE"": 127, ""MEMORY"": 103, ""DATASET"": 23, ""API_CREDITS"": 60}","{""COMPUTE"": 124, ""MEMORY"": 100, ""DATASET"": 16, ""API_CREDITS"": 59}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 262, ""MEMORY"": 214, ""API_CREDITS"": 132, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,drf,none,d3bdf6732acfbd45,3caa8bb700a04a98,a0,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.6843750000000001,16,7,"{""COMPUTE"": 137, ""MEMORY"": 112, ""DATASET"": 22, ""API_CREDITS"": 67}","{""COMPUTE"": 136, ""MEMORY"": 110, ""DATASET"": 16, ""API_CREDITS"": 66}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 252, ""MEMORY"": 205, ""API_CREDITS"": 130, ""DATASET"": 24}",False,True,0.07936507936507936,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,drf,none,d3bdf6732acfbd45,3caa8bb700a04a98,a1,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.6,15,5,"{""COMPUTE"": 124, ""MEMORY"": 102, ""DATASET"": 23, ""API_CREDITS"": 60}","{""COMPUTE"": 124, ""MEMORY"": 100, ""DATASET"": 16, ""API_CREDITS"": 59}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 262, ""MEMORY"": 214, ""API_CREDITS"": 132, ""DATASET"": 32}",False,True,0.01904761904761905,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,drf,none,d3bdf6732acfbd45,3caa8bb700a04a98,a2,code_review+doc_processing+research,1.0,0.875,False,1,0.6468750000000001,16,9,"{""COMPUTE"": 135, ""MEMORY"": 104, ""DATASET"": 7, ""API_CREDITS"": 66}","{""COMPUTE"": 130, ""MEMORY"": 98, ""DATASET"": 0, ""API_CREDITS"": 66}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 266, ""MEMORY"": 209, ""API_CREDITS"": 138, ""DATASET"": 8}",False,True,0.04666666666666667,0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,drf,none,d3bdf6732acfbd45,3caa8bb700a04a98,a3,doc_processing+monitoring+research,1.0,0.5,False,4,0.375,12,4,"{""COMPUTE"": 119, ""MEMORY"": 98, ""DATASET"": 23, ""API_CREDITS"": 56}","{""COMPUTE"": 112, ""MEMORY"": 90, ""DATASET"": 16, ""API_CREDITS"": 54}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 272, ""MEMORY"": 221, ""API_CREDITS"": 130, ""DATASET"": 40}",False,True,0.05732484076433121,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,drf,none,d3bdf6732acfbd45,3caa8bb700a04a98,a4,doc_processing+monitoring,1.0,0.75,False,2,0.5375,17,3,"{""COMPUTE"": 127, ""MEMORY"": 102, ""DATASET"": 23, ""API_CREDITS"": 50}","{""COMPUTE"": 114, ""MEMORY"": 90, ""DATASET"": 16, ""API_CREDITS"": 47}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 184, ""MEMORY"": 147, ""API_CREDITS"": 78, ""DATASET"": 24}",False,True,0.03514376996805112,-0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,drf,none,d3bdf6732acfbd45,3caa8bb700a04a98,a5,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.575,14,6,"{""COMPUTE"": 123, ""MEMORY"": 102, ""DATASET"": 22, ""API_CREDITS"": 60}","{""COMPUTE"": 116, ""MEMORY"": 94, ""DATASET"": 16, ""API_CREDITS"": 55}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 262, ""MEMORY"": 214, ""API_CREDITS"": 132, ""DATASET"": 32}",False,True,0.019169329073482427,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,joint_linear,LINEAR,d3bdf6732acfbd45,3caa8bb700a04a98,a0,code_review+doc_processing+monitoring+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 184, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 130}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 252, ""MEMORY"": 205, ""API_CREDITS"": 130, ""DATASET"": 24}",True,False,0.8031746031746032,-0.875,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,joint_linear,LINEAR,d3bdf6732acfbd45,3caa8bb700a04a98,a1,code_review+doc_processing+monitoring+research,1.0,0.25,False,6,0.175,5,1,"{""COMPUTE"": 42, ""MEMORY"": 214, ""DATASET"": 29, ""API_CREDITS"": 46}","{""COMPUTE"": 42, ""MEMORY"": 38, ""DATASET"": 16, ""API_CREDITS"": 18}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 262, ""MEMORY"": 214, ""API_CREDITS"": 132, ""DATASET"": 32}",False,True,0.6857142857142857,-0.5,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,joint_linear,LINEAR,d3bdf6732acfbd45,3caa8bb700a04a98,a2,code_review+doc_processing+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 179, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 138}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 266, ""MEMORY"": 209, ""API_CREDITS"": 138, ""DATASET"": 8}",True,False,0.8033333333333333,-0.75,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,joint_linear,LINEAR,d3bdf6732acfbd45,3caa8bb700a04a98,a3,doc_processing+monitoring+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 133, ""MEMORY"": 130, ""DATASET"": 40, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 272, ""MEMORY"": 221, ""API_CREDITS"": 130, ""DATASET"": 40}",True,False,0.3471337579617834,-0.5,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,joint_linear,LINEAR,d3bdf6732acfbd45,3caa8bb700a04a98,a4,doc_processing+monitoring,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 184, ""MEMORY"": 64, ""DATASET"": 24, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 184, ""MEMORY"": 147, ""API_CREDITS"": 78, ""DATASET"": 24}",True,False,0.5015974440894568,-0.875,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2342860720,joint_linear,LINEAR,d3bdf6732acfbd45,3caa8bb700a04a98,a5,code_review+doc_processing+monitoring+research,1.0,0.375,False,5,0.275,5,5,"{""COMPUTE"": 43, ""MEMORY"": 214, ""DATASET"": 30, ""API_CREDITS"": 46}","{""COMPUTE"": 42, ""MEMORY"": 32, ""DATASET"": 0, ""API_CREDITS"": 22}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 262, ""MEMORY"": 214, ""API_CREDITS"": 132, ""DATASET"": 32}",False,True,0.6900958466453674,-0.375,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,equal,none,3101ee38c2d3e61e,97a24b960c88ab57,a0,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.55,13,7,"{""COMPUTE"": 121, ""MEMORY"": 101, ""DATASET"": 26, ""API_CREDITS"": 57}","{""COMPUTE"": 118, ""MEMORY"": 99, ""DATASET"": 24, ""API_CREDITS"": 57}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 238, ""MEMORY"": 199, ""API_CREDITS"": 118, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,equal,none,3101ee38c2d3e61e,97a24b960c88ab57,a1,code_review+doc_processing+monitoring+research,1.0,0.625,False,3,0.47187500000000004,13,4,"{""COMPUTE"": 121, ""MEMORY"": 101, ""DATASET"": 25, ""API_CREDITS"": 57}","{""COMPUTE"": 118, ""MEMORY"": 99, ""DATASET"": 24, ""API_CREDITS"": 56}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 214, ""MEMORY"": 182, ""API_CREDITS"": 100, ""DATASET"": 48}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,equal,none,3101ee38c2d3e61e,97a24b960c88ab57,a2,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.53125,15,6,"{""COMPUTE"": 121, ""MEMORY"": 101, ""DATASET"": 24, ""API_CREDITS"": 56}","{""COMPUTE"": 118, ""MEMORY"": 94, ""DATASET"": 16, ""API_CREDITS"": 54}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 252, ""MEMORY"": 203, ""API_CREDITS"": 126, ""DATASET"": 24}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,equal,none,3101ee38c2d3e61e,97a24b960c88ab57,a3,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.6124999999999999,15,7,"{""COMPUTE"": 120, ""MEMORY"": 100, ""DATASET"": 24, ""API_CREDITS"": 56}","{""COMPUTE"": 114, ""MEMORY"": 95, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 218, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 24}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,equal,none,3101ee38c2d3e61e,97a24b960c88ab57,a4,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.634375,14,7,"{""COMPUTE"": 120, ""MEMORY"": 100, ""DATASET"": 25, ""API_CREDITS"": 56}","{""COMPUTE"": 114, ""MEMORY"": 97, ""DATASET"": 24, ""API_CREDITS"": 55}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 228, ""MEMORY"": 190, ""API_CREDITS"": 116, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,equal,none,3101ee38c2d3e61e,97a24b960c88ab57,a5,code_review+doc_processing+research,1.0,0.625,False,3,0.478125,12,6,"{""COMPUTE"": 120, ""MEMORY"": 100, ""DATASET"": 24, ""API_CREDITS"": 56}","{""COMPUTE"": 108, ""MEMORY"": 85, ""DATASET"": 8, ""API_CREDITS"": 54}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 286, ""MEMORY"": 229, ""API_CREDITS"": 146, ""DATASET"": 24}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,drf,none,3101ee38c2d3e61e,97a24b960c88ab57,a0,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.540625,13,5,"{""COMPUTE"": 112, ""MEMORY"": 96, ""DATASET"": 28, ""API_CREDITS"": 52}","{""COMPUTE"": 104, ""MEMORY"": 89, ""DATASET"": 24, ""API_CREDITS"": 49}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 238, ""MEMORY"": 199, ""API_CREDITS"": 118, ""DATASET"": 40}",False,True,0.06885245901639345,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,drf,none,3101ee38c2d3e61e,97a24b960c88ab57,a1,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.36875,9,4,"{""COMPUTE"": 92, ""MEMORY"": 80, ""DATASET"": 28, ""API_CREDITS"": 41}","{""COMPUTE"": 86, ""MEMORY"": 75, ""DATASET"": 24, ""API_CREDITS"": 41}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 214, ""MEMORY"": 182, ""API_CREDITS"": 100, ""DATASET"": 48}",False,True,0.22697368421052633,-0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,drf,none,3101ee38c2d3e61e,97a24b960c88ab57,a2,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.625,16,8,"{""COMPUTE"": 134, ""MEMORY"": 109, ""DATASET"": 20, ""API_CREDITS"": 64}","{""COMPUTE"": 128, ""MEMORY"": 102, ""DATASET"": 16, ""API_CREDITS"": 60}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 252, ""MEMORY"": 203, ""API_CREDITS"": 126, ""DATASET"": 24}",False,True,0.10927152317880795,0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,drf,none,3101ee38c2d3e61e,97a24b960c88ab57,a3,code_review+doc_processing+monitoring+research,1.0,1.0,False,0,0.7,18,8,"{""COMPUTE"": 136, ""MEMORY"": 111, ""DATASET"": 24, ""API_CREDITS"": 61}","{""COMPUTE"": 136, ""MEMORY"": 111, ""DATASET"": 24, ""API_CREDITS"": 61}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 218, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 24}",False,True,0.10666666666666667,0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,drf,none,3101ee38c2d3e61e,97a24b960c88ab57,a4,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.634375,14,7,"{""COMPUTE"": 119, ""MEMORY"": 101, ""DATASET"": 28, ""API_CREDITS"": 56}","{""COMPUTE"": 114, ""MEMORY"": 97, ""DATASET"": 24, ""API_CREDITS"": 55}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 228, ""MEMORY"": 190, ""API_CREDITS"": 116, ""DATASET"": 32}",False,True,0.016611295681063124,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,drf,none,3101ee38c2d3e61e,97a24b960c88ab57,a5,code_review+doc_processing+research,1.0,0.75,False,2,0.5750000000000001,15,7,"{""COMPUTE"": 129, ""MEMORY"": 104, ""DATASET"": 16, ""API_CREDITS"": 64}","{""COMPUTE"": 128, ""MEMORY"": 99, ""DATASET"": 8, ""API_CREDITS"": 63}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 286, ""MEMORY"": 229, ""API_CREDITS"": 146, ""DATASET"": 24}",False,True,0.09666666666666666,0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,joint_linear,LINEAR,3101ee38c2d3e61e,97a24b960c88ab57,a0,code_review+doc_processing+monitoring+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 60, ""MEMORY"": 199, ""DATASET"": 40, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 238, ""MEMORY"": 199, ""API_CREDITS"": 118, ""DATASET"": 40}",True,False,0.7540983606557377,-0.75,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,joint_linear,LINEAR,3101ee38c2d3e61e,97a24b960c88ab57,a1,code_review+doc_processing+monitoring+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 66, ""MEMORY"": 182, ""DATASET"": 48, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 214, ""MEMORY"": 182, ""API_CREDITS"": 100, ""DATASET"": 48}",True,False,0.7105263157894737,-0.625,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,joint_linear,LINEAR,3101ee38c2d3e61e,97a24b960c88ab57,a2,code_review+doc_processing+monitoring+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 180, ""MEMORY"": 0, ""DATASET"": 4, ""API_CREDITS"": 126}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 252, ""MEMORY"": 203, ""API_CREDITS"": 126, ""DATASET"": 24}",True,False,0.8278145695364238,-0.75,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,joint_linear,LINEAR,3101ee38c2d3e61e,97a24b960c88ab57,a3,code_review+doc_processing+monitoring+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 210, ""MEMORY"": 32, ""DATASET"": 24, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 218, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 24}",True,False,0.7133333333333334,-0.875,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,joint_linear,LINEAR,3101ee38c2d3e61e,97a24b960c88ab57,a4,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.3375,6,4,"{""COMPUTE"": 39, ""MEMORY"": 190, ""DATASET"": 32, ""API_CREDITS"": 66}","{""COMPUTE"": 36, ""MEMORY"": 34, ""DATASET"": 16, ""API_CREDITS"": 14}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 228, ""MEMORY"": 190, ""API_CREDITS"": 116, ""DATASET"": 32}",False,True,0.6245847176079734,-0.375,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,1473714878,joint_linear,LINEAR,3101ee38c2d3e61e,97a24b960c88ab57,a5,code_review+doc_processing+research,1.0,0.0,True,8,0.0,0,0,"{""COMPUTE"": 168, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 146}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 286, ""MEMORY"": 229, ""API_CREDITS"": 146, ""DATASET"": 24}",True,False,0.8733333333333333,-0.625,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2114544130,equal,none,c84a7c89ed9e95f2,a0b7818db4407803,a0,code_review+monitoring+research,1.0,0.5,False,4,0.4,11,0,"{""COMPUTE"": 116, ""MEMORY"": 97, ""DATASET"": 29, ""API_CREDITS"": 54}","{""COMPUTE"": 90, ""MEMORY"": 79, ""DATASET"": 24, ""API_CREDITS"": 42}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 224, ""MEMORY"": 193, ""API_CREDITS"": 106, ""DATASET"": 56}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2114544130,equal,none,c84a7c89ed9e95f2,a0b7818db4407803,a1,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.6124999999999999,15,7,"{""COMPUTE"": 116, ""MEMORY"": 97, ""DATASET"": 24, ""API_CREDITS"": 54}","{""COMPUTE"": 114, ""MEMORY"": 95, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 218, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 24}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2114544130,equal,none,c84a7c89ed9e95f2,a0b7818db4407803,a2,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.6125,15,7,"{""COMPUTE"": 116, ""MEMORY"": 96, ""DATASET"": 29, ""API_CREDITS"": 54}","{""COMPUTE"": 114, ""MEMORY"": 95, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 228, ""MEMORY"": 188, ""API_CREDITS"": 112, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2114544130,equal,none,c84a7c89ed9e95f2,a0b7818db4407803,a3,code_review+doc_processing+research,1.0,0.5,False,4,0.38125,10,5,"{""COMPUTE"": 116, ""MEMORY"": 96, ""DATASET"": 16, ""API_CREDITS"": 53}","{""COMPUTE"": 100, ""MEMORY"": 82, ""DATASET"": 16, ""API_CREDITS"": 50}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 276, ""MEMORY"": 222, ""API_CREDITS"": 148, ""DATASET"": 16}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__zero__moderate,iid_uniform,,zero,moderate,2114544130,equal,none,c84a7c89ed9e95f2,a0b7818db4407803,a4,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.5375,13,7,"{""COMPUTE"": 115, ""MEMORY"": 96, ""DATASET"": 16, ""API_CREDITS"": 53}","{""COMPUTE"": 106, ""MEMORY"": 86, ""DATASET"": 16, ""API_CREDITS"": 50}","{""COMPUTE"": 0, ""MEMORY"": 0, ""API_CREDITS"": 0, ""DATASET"": 0}","{""COMPUTE"": 242, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 16}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
