cell,regime,concentration,contention,contention_ratio,seed,task_workload_hash,scenario_hash,declaration_source,latent_probs_by_agent,realized_task_counts_by_agent,unique_archetypes_per_agent,frac_agents_all_four_archetypes,task_entropy_mean,task_mixture_tv_mean_pairwise,resource_demand_tv_mean_pairwise,resource_centroid_distance_mean,aggregate_mandatory_demand,capacity_by_resource,realized_contention_by_resource,active_resource_count
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2566648724,0183136d53505e98,c314837a05da6496,exact_pending_queue,"[[7.786803840897675e-06, 0.1711013279871443, 0.8288907518012668, 1.3340774803588e-07], [0.28212162605798524, 1.2487220427148197e-12, 0.0015834684777578298, 0.7162949054630082], [0.09013857100443085, 0.1811320099757679, 0.47700999755970885, 0.25171942146009246], [0.0030155382302795974, 0.0893417299818496, 0.9072370160995972, 0.0004057156882737535], [0.004090732599454993, 0.8624823218282954, 1.2666252331091464e-05, 0.13341427931991848], [0.0035284470523184283, 0.03133742273435953, 7.351643046789465e-19, 0.965134130213322]]","[{""research"": 0, ""code_review"": 1, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 2, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 1, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 2}, {""research"": 0, ""code_review"": 2, ""doc_processing"": 6, ""monitoring"": 0}, {""research"": 0, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 1}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 7}]","[2, 2, 4, 2, 2, 2]",0.16666666666666666,0.4299073867288851,0.6833333333333333,0.13763442061722564,0.09310640931057136,"{""COMPUTE"": 700, ""MEMORY"": 583, ""API_CREDITS"": 301, ""DATASET"": 152}","{""COMPUTE"": 368, ""MEMORY"": 307, ""API_CREDITS"": 158, ""DATASET"": 80}","{""COMPUTE"": 1.9021739130434783, ""MEMORY"": 1.8990228013029316, ""API_CREDITS"": 1.9050632911392404, ""DATASET"": 1.9}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2568720644,174ab3f5ab94ecfc,f0fe8ce96c773aec,exact_pending_queue,"[[0.009681249802281813, 0.48134112641591104, 0.13903784231876937, 0.36993978146303774], [2.929521412127818e-07, 0.13248320778684405, 0.8675164924111222, 6.849892584916909e-09], [0.0056196534453390725, 0.9910065866349038, 0.0014290421086128426, 0.001944717811144215], [3.1771246158374908e-06, 0.9999824867709404, 1.4335947383490451e-05, 1.5706025815885782e-10], [2.4559121137679703e-13, 0.8161574620479791, 1.8887116785772068e-06, 0.18384064924009672], [7.237217231438225e-11, 0.9725271710095585, 9.27282672637938e-12, 0.027472828908796425]]","[{""research"": 0, ""code_review"": 4, ""doc_processing"": 1, ""monitoring"": 3}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[3, 2, 1, 1, 1, 1]",0.0,0.16243362545243023,0.4166666666666667,0.04790790790790791,0.035435435435435425,"{""COMPUTE"": 570, ""MEMORY"": 451, ""API_CREDITS"": 305, ""DATASET"": 24}","{""COMPUTE"": 300, ""MEMORY"": 237, ""API_CREDITS"": 161, ""DATASET"": 13}","{""COMPUTE"": 1.9, ""MEMORY"": 1.9029535864978904, ""API_CREDITS"": 1.8944099378881987, ""DATASET"": 1.8461538461538463}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2577147738,ac4b3a787b3ac9a9,4e292629eb011cfa,exact_pending_queue,"[[0.019294567228850396, 0.003616493507424466, 0.9631663637736176, 0.013922575490107518], [5.388911670395202e-06, 3.7923338804894974e-08, 0.9999945622678826, 1.0897108063252067e-08], [0.5611198327779378, 0.0011718184252933507, 0.43696588207959336, 0.0007424667171755611], [1.8520494379497669e-07, 0.5711789155010389, 4.990696078407422e-11, 0.42882089924411027], [3.74725195345373e-05, 0.09312255013024011, 0.906508173792452, 0.00033180355777317734], [0.0006322797207508543, 0.9035959734686501, 0.04037315625945795, 0.05539859055114118]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 3, ""monitoring"": 0}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 1}]","[1, 1, 2, 2, 2, 3]",0.0,0.29280921445905495,0.6583333333333333,0.08693390592881918,0.05929642779779354,"{""COMPUTE"": 912, ""MEMORY"": 711, ""API_CREDITS"": 421, ""DATASET"": 88}","{""COMPUTE"": 480, ""MEMORY"": 374, ""API_CREDITS"": 222, ""DATASET"": 46}","{""COMPUTE"": 1.9, ""MEMORY"": 1.9010695187165776, ""API_CREDITS"": 1.8963963963963963, ""DATASET"": 1.9130434782608696}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2598968052,33727290686f8e93,a023596912083bf3,exact_pending_queue,"[[0.03003260488244832, 0.9249994912743456, 0.04344741909771361, 0.0015204847454925415], [4.6954228880057514e-07, 1.8188364843133913e-08, 0.8742537856330765, 0.12574572663626984], [7.367125763893352e-14, 0.00019293763259991298, 0.05687000487482739, 0.942937057492499], [0.0026187533981582214, 0.032159134206739125, 2.519667830016183e-12, 0.9652221123925829], [3.513504954301725e-09, 1.9922338807135162e-05, 4.4238102306646495e-07, 0.9999796317666649], [0.9984455067322271, 2.0731337895052507e-07, 0.001467518171768114, 8.676778262578969e-05]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 1}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 2, 2, 1, 1, 1]",0.0,0.0905940738665994,0.7833333333333333,0.18005916535222324,0.1307512265805564,"{""COMPUTE"": 720, ""MEMORY"": 640, ""API_CREDITS"": 288, ""DATASET"": 256}","{""COMPUTE"": 379, ""MEMORY"": 337, ""API_CREDITS"": 152, ""DATASET"": 135}","{""COMPUTE"": 1.8997361477572559, ""MEMORY"": 1.8991097922848665, ""API_CREDITS"": 1.894736842105263, ""DATASET"": 1.8962962962962964}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2600011987,f16701c7d1693a0f,15fdc37fbc1d6b93,exact_pending_queue,"[[2.1171305719415776e-06, 1.655292606509462e-06, 1.1077674241631618e-12, 0.9999962275757137], [3.985824853193007e-11, 0.8786070457430096, 0.12139292319163628, 3.1025495802123516e-08], [5.997197536581313e-07, 4.989722532125713e-08, 0.9938074848158184, 0.006191865567202674], [0.00029402592898035255, 0.017470893696909635, 0.0003877131752149217, 0.9818473671988951], [0.33200050013872445, 5.757985618933756e-06, 0.12529604585210558, 0.5426976960235511], [0.5137531550685797, 0.0007452895797186467, 7.70709457495611e-18, 0.48550155535170175]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}]","[1, 1, 1, 1, 3, 2]",0.0,0.16243362545243023,0.7,0.18098646723646725,0.12500890313390314,"{""COMPUTE"": 630, ""MEMORY"": 567, ""API_CREDITS"": 233, ""DATASET"": 248}","{""COMPUTE"": 332, ""MEMORY"": 298, ""API_CREDITS"": 123, ""DATASET"": 131}","{""COMPUTE"": 1.8975903614457832, ""MEMORY"": 1.9026845637583893, ""API_CREDITS"": 1.8943089430894309, ""DATASET"": 1.8931297709923665}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2652099947,4d3521bcc91c4ce3,0adabf36ec6c9c0a,exact_pending_queue,"[[0.0016417714413702305, 0.1830727490068422, 0.786810592199521, 0.028474887352266463], [0.8381664121148211, 0.15228284643926565, 1.4957142328233344e-05, 0.009535784303584984], [0.5156611397674057, 0.30648220534641424, 0.177845657961949, 1.099692423099629e-05], [1.4718014650156146e-06, 0.0021272878876929953, 0.4973852383582819, 0.5004860019525602], [0.0001011338186022187, 0.0627735804531949, 0.8880667609654644, 0.04905852476273854], [4.504681425964899e-15, 0.9999999961542757, 4.5826001408533894e-20, 3.845719715323377e-09]]","[{""research"": 0, ""code_review"": 2, ""doc_processing"": 6, ""monitoring"": 0}, {""research"": 7, ""code_review"": 1, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 3, ""code_review"": 3, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 4, ""monitoring"": 4}, {""research"": 0, ""code_review"": 1, ""doc_processing"": 6, ""monitoring"": 1}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}]","[2, 2, 3, 2, 3, 1]",0.0,0.4147832347147496,0.6833333333333333,0.06352869961043037,0.040343792717590775,"{""COMPUTE"": 926, ""MEMORY"": 743, ""API_CREDITS"": 445, ""DATASET"": 120}","{""COMPUTE"": 487, ""MEMORY"": 391, ""API_CREDITS"": 234, ""DATASET"": 63}","{""COMPUTE"": 1.9014373716632444, ""MEMORY"": 1.9002557544757033, ""API_CREDITS"": 1.9017094017094016, ""DATASET"": 1.9047619047619047}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2677882682,21ab65189f0b295e,b544012266e4c2a4,exact_pending_queue,"[[0.9996119436238748, 0.00016071394398123106, 5.043017040888927e-18, 0.0002273424321438954], [0.5942607682185705, 6.532122075761121e-09, 0.39640184871807027, 0.009337376531237314], [2.7366330940857805e-06, 1.2259987811795723e-07, 0.9937822454522817, 0.0062148953147461335], [0.003985939671948043, 0.00042767212310835265, 6.529682033934053e-07, 0.9955857352367403], [0.5912043742222738, 0.04036597532261436, 0.012584064746498053, 0.3558455857086138], [0.9992397400184374, 1.7706840605437484e-05, 6.113996421927232e-06, 0.0007364391445353634]]","[{""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}]","[1, 2, 1, 1, 2, 1]",0.0,0.14714267728200817,0.7,0.12571616201057823,0.08014693991851352,"{""COMPUTE"": 1174, ""MEMORY"": 1002, ""API_CREDITS"": 538, ""DATASET"": 304}","{""COMPUTE"": 618, ""MEMORY"": 527, ""API_CREDITS"": 283, ""DATASET"": 160}","{""COMPUTE"": 1.8996763754045307, ""MEMORY"": 1.9013282732447818, ""API_CREDITS"": 1.901060070671378, ""DATASET"": 1.9}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2714253060,ea0f3af753f4b4a4,b75fa4cc8c42eca9,exact_pending_queue,"[[0.38374908557086507, 0.6161980540487021, 5.284214379697824e-05, 1.8236636001913768e-08], [0.02617706997310277, 0.9679832593767669, 0.005839670650124231, 6.230147431865963e-15], [2.7726657808913976e-16, 0.9022434635913459, 0.0931958382535568, 0.004560698155096897], [0.11177537550941143, 0.40387096961873015, 0.05453974810454666, 0.4298139067673119], [0.18759112854252494, 4.41071150772634e-11, 0.00016462662032275366, 0.8122442447930452], [0.5880525122240121, 0.07828896255714596, 0.29164819229996036, 0.042010332918881704]]","[{""research"": 3, ""code_review"": 5, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 6, ""doc_processing"": 1, ""monitoring"": 1}, {""research"": 0, ""code_review"": 3, ""doc_processing"": 1, ""monitoring"": 4}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 7}, {""research"": 7, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 0}]","[2, 1, 3, 3, 2, 2]",0.0,0.3757066730010714,0.675,0.10607358624829887,0.06751815932504186,"{""COMPUTE"": 756, ""MEMORY"": 651, ""API_CREDITS"": 361, ""DATASET"": 184}","{""COMPUTE"": 398, ""MEMORY"": 343, ""API_CREDITS"": 190, ""DATASET"": 97}","{""COMPUTE"": 1.899497487437186, ""MEMORY"": 1.8979591836734695, ""API_CREDITS"": 1.9, ""DATASET"": 1.8969072164948453}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2730197715,682e1807f37b52f8,00c6e036513f84e1,exact_pending_queue,"[[0.03707270024908438, 5.637151015368063e-05, 2.05351189459226e-06, 0.9628688747288674], [1.7542002188656832e-08, 0.9950522471888724, 0.0037291673043194275, 0.0012185679648059873], [0.2055718666359388, 0.7944252847293294, 1.7749572455510446e-08, 2.8308851593666394e-06], [0.00038133803012744085, 0.3413104223644881, 0.08559028975904517, 0.5727179498463392], [4.777870954041734e-09, 8.011562450562092e-06, 0.9998477053850908, 0.00014427827458776807], [0.6858251448154135, 2.3789941059497464e-06, 0.014932831292058982, 0.29923964489842136]]","[{""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 2, ""code_review"": 6, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 3}]","[1, 1, 2, 2, 1, 2]",0.0,0.23047601061534148,0.7833333333333333,0.14904910404910407,0.09425018081268083,"{""COMPUTE"": 714, ""MEMORY"": 610, ""API_CREDITS"": 322, ""DATASET"": 176}","{""COMPUTE"": 376, ""MEMORY"": 321, ""API_CREDITS"": 169, ""DATASET"": 93}","{""COMPUTE"": 1.898936170212766, ""MEMORY"": 1.9003115264797508, ""API_CREDITS"": 1.9053254437869822, ""DATASET"": 1.89247311827957}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2735928750,ce1765d745e91514,d7453cdf01072a40,exact_pending_queue,"[[0.2909844418474882, 0.13391771363131336, 3.0624643158240668e-09, 0.5750978414587342], [0.986724144173469, 0.013275808969760173, 4.5345150884198895e-08, 1.5116200459700048e-09], [0.5670899280293977, 0.010132822021724332, 0.16733064558671934, 0.2554466043621587], [0.12185603390396822, 2.6646397797690956e-06, 0.876223120409902, 0.0019181810463501099], [0.0006595836769103415, 0.005997154759403841, 0.9755570975252873, 0.017786164038398767], [1.208834423089445e-06, 1.707202027536622e-14, 0.9867727755147787, 0.013226015650781226]]","[{""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 5, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 2}, {""research"": 1, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}]","[2, 1, 3, 2, 1, 1]",0.0,0.2368632819912496,0.6416666666666667,0.07288457230363884,0.05304249323200002,"{""COMPUTE"": 1188, ""MEMORY"": 960, ""API_CREDITS"": 552, ""DATASET"": 192}","{""COMPUTE"": 625, ""MEMORY"": 505, ""API_CREDITS"": 291, ""DATASET"": 101}","{""COMPUTE"": 1.9008, ""MEMORY"": 1.900990099009901, ""API_CREDITS"": 1.8969072164948453, ""DATASET"": 1.900990099009901}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2736850591,158af3776ad2d09f,1d059a7799867692,exact_pending_queue,"[[9.190520528795063e-05, 0.3512762572651266, 1.8615785287380382e-08, 0.6486318189138002], [6.175381619079046e-06, 0.999438363022318, 0.0004093408011387625, 0.00014612079492402726], [0.43687470769811093, 0.4985663711343005, 0.06346384888269256, 0.0010950722848959448], [0.0001489719098440303, 4.5574689926568863e-07, 0.9998505718601747, 4.830820036291629e-10], [0.45494456024280455, 0.5449905481731833, 4.760814244055895e-08, 6.48439758696846e-05], [0.568032530267587, 0.06444446727099847, 0.3675230024613329, 8.163030384037969e-14]]","[{""research"": 0, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 4, ""code_review"": 4, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 8, ""monitoring"": 0}, {""research"": 5, ""code_review"": 3, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 2, ""monitoring"": 0}]","[2, 1, 2, 1, 2, 2]",0.0,0.2980825209869359,0.7416666666666667,0.1017800469546793,0.058503479516806726,"{""COMPUTE"": 948, ""MEMORY"": 785, ""API_CREDITS"": 463, ""DATASET"": 168}","{""COMPUTE"": 499, ""MEMORY"": 413, ""API_CREDITS"": 244, ""DATASET"": 88}","{""COMPUTE"": 1.8997995991983967, ""MEMORY"": 1.900726392251816, ""API_CREDITS"": 1.8975409836065573, ""DATASET"": 1.9090909090909092}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2792985194,5c885970dd6aed12,119ad8f4432b3d22,exact_pending_queue,"[[0.0006229198372515583, 0.2061402658164108, 2.8049139450914737e-06, 0.7932340094323925], [0.9073457479345567, 9.638061726642571e-07, 0.010658652472067603, 0.08199463578720301], [1.1643882760832825e-06, 6.471204079999952e-06, 0.7860924514771236, 0.21389991293052024], [0.8342494163006474, 0.16575057696181766, 6.737534882694462e-09, 9.655526445897915e-20], [0.9628458733367352, 0.0030434610554164114, 0.0336166842305387, 0.0004939813773096926], [0.0037706418549060664, 1.3048065085774136e-05, 0.019433371860611757, 0.9767829382193963]]","[{""research"": 0, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 6}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 7, ""monitoring"": 1}, {""research"": 6, ""code_review"": 2, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 1, ""monitoring"": 7}]","[2, 2, 2, 2, 1, 2]",0.0,0.29341360498138264,0.7166666666666667,0.11265789417460739,0.07771043301914017,"{""COMPUTE"": 1024, ""MEMORY"": 884, ""API_CREDITS"": 460, ""DATASET"": 288}","{""COMPUTE"": 539, ""MEMORY"": 465, ""API_CREDITS"": 242, ""DATASET"": 152}","{""COMPUTE"": 1.8998144712430427, ""MEMORY"": 1.9010752688172043, ""API_CREDITS"": 1.9008264462809918, ""DATASET"": 1.894736842105263}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2810498306,94c62ef9252e78f5,dd287d9ed2e33677,exact_pending_queue,"[[0.7513603762160819, 2.887722630769026e-05, 3.6111004067088834e-07, 0.24861038544756983], [0.10490540848395084, 2.041195466934828e-15, 0.004625289535431556, 0.8904693019806156], [0.3142723984661098, 0.0171267548985585, 0.05528534509719913, 0.6133155015381325], [0.10526961472676324, 0.8935182466969306, 0.0012121385763061863, 3.737458291348391e-18], [0.13799868130109025, 0.8617622854484519, 1.3230128927815914e-06, 0.00023771023756517662], [1.5393173577724243e-10, 1.6305005291140624e-05, 0.008393985534959111, 0.9915897093058181]]","[{""research"": 5, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 3}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}, {""research"": 4, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 4}, {""research"": 1, ""code_review"": 7, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[2, 1, 2, 2, 1, 1]",0.0,0.20816653717704678,0.6833333333333333,0.16632891024338392,0.10994304065850118,"{""COMPUTE"": 674, ""MEMORY"": 617, ""API_CREDITS"": 283, ""DATASET"": 264}","{""COMPUTE"": 355, ""MEMORY"": 325, ""API_CREDITS"": 149, ""DATASET"": 139}","{""COMPUTE"": 1.8985915492957746, ""MEMORY"": 1.8984615384615384, ""API_CREDITS"": 1.8993288590604027, ""DATASET"": 1.8992805755395683}",4
dirichlet_0.1__high,dirichlet_0.1,0.1,high,1.9,2817000645,d1be6b8e8b2c2a06,b84519bfc0106e58,exact_pending_queue,"[[0.01059471438577827, 0.8052671225340887, 0.18413785427440096, 3.088057320927331e-07], [0.7498160708200059, 0.05280905155762378, 0.19737487762236075, 9.499751936143244e-15], [4.4626725465548253e-05, 0.9409717199608296, 0.05898362899970843, 2.4313996360061233e-08], [0.7907893541174189, 3.4559429739753624e-06, 0.10375511548207163, 0.10545207445753542], [0.3633393958235698, 1.1856192292244437e-06, 0.017050096612149564, 0.6196093219450514], [0.004132400426617382, 0.0274814020625552, 0.002178487842166414, 0.966207709668661]]","[{""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 8, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 0, ""code_review"": 8, ""doc_processing"": 0, ""monitoring"": 0}, {""research"": 6, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 2}, {""research"": 3, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 5}, {""research"": 0, ""code_review"": 0, ""doc_processing"": 0, ""monitoring"": 8}]","[1, 1, 1, 2, 2, 1]",0.0,0.14714267728200817,0.7583333333333333,0.1418698741987732,0.0860128492326987,"{""COMPUTE"": 858, ""MEMORY"": 756, ""API_CREDITS"": 400, ""DATASET"": 256}","{""COMPUTE"": 452, ""MEMORY"": 398, ""API_CREDITS"": 211, ""DATASET"": 135}","{""COMPUTE"": 1.8982300884955752, ""MEMORY"": 1.899497487437186, ""API_CREDITS"": 1.8957345971563981, ""DATASET"": 1.8962962962962964}",4
