cell,regime,contention,seed,arm,agent,archetype,queue_order_completion,best_subset_completion,best_subset_count,mandatory_failures,allocated,charged,unused,min_bound,upper_bound
dirichlet_0.1__high,dirichlet_0.1,high,47233068,distributed_price_leontief,a2,doc_processing,0.375,0.375,3,5,"{""COMPUTE"": 72, ""MEMORY"": 52, ""DATASET"": 0, ""API_CREDITS"": 33}","{""COMPUTE"": 66, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 6, ""MEMORY"": 4, ""DATASET"": 0, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,distributed_price_leontief,a3,code_review,0.75,0.75,6,2,"{""COMPUTE"": 64, ""MEMORY"": 51, ""DATASET"": 0, ""API_CREDITS"": 38}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 4, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,distributed_price_leontief,a4,code_review+monitoring,0.625,0.625,5,3,"{""COMPUTE"": 55, ""MEMORY"": 48, ""DATASET"": 17, ""API_CREDITS"": 24}","{""COMPUTE"": 46, ""MEMORY"": 42, ""DATASET"": 16, ""API_CREDITS"": 20}","{""COMPUTE"": 9, ""MEMORY"": 6, ""DATASET"": 1, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 184, ""MEMORY"": 157, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,distributed_price_leontief,a5,code_review,0.75,0.75,6,2,"{""COMPUTE"": 64, ""MEMORY"": 51, ""DATASET"": 0, ""API_CREDITS"": 38}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 4, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,drf,a0,monitoring,0.25,0.25,2,6,"{""COMPUTE"": 16, ""MEMORY"": 18, ""DATASET"": 16, ""API_CREDITS"": 2}","{""COMPUTE"": 16, ""MEMORY"": 18, ""DATASET"": 16, ""API_CREDITS"": 2}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,drf,a1,code_review+monitoring+research,0.5,0.5,4,4,"{""COMPUTE"": 66, ""MEMORY"": 57, ""DATASET"": 16, ""API_CREDITS"": 32}","{""COMPUTE"": 62, ""MEMORY"": 54, ""DATASET"": 16, ""API_CREDITS"": 30}","{""COMPUTE"": 4, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 282, ""MEMORY"": 236, ""API_CREDITS"": 144, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,drf,a2,doc_processing,0.375,0.375,3,5,"{""COMPUTE"": 79, ""MEMORY"": 57, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 76, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 35}","{""COMPUTE"": 3, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,drf,a3,code_review,0.75,0.75,6,2,"{""COMPUTE"": 62, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 37}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 2, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,drf,a4,code_review+monitoring,0.625,0.625,5,3,"{""COMPUTE"": 49, ""MEMORY"": 45, ""DATASET"": 16, ""API_CREDITS"": 22}","{""COMPUTE"": 46, ""MEMORY"": 42, ""DATASET"": 16, ""API_CREDITS"": 20}","{""COMPUTE"": 3, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 184, ""MEMORY"": 157, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,drf,a5,code_review,0.75,0.75,6,2,"{""COMPUTE"": 61, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 37}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,equal,a0,monitoring,0.375,0.375,3,5,"{""COMPUTE"": 59, ""MEMORY"": 50, ""DATASET"": 24, ""API_CREDITS"": 8}","{""COMPUTE"": 24, ""MEMORY"": 27, ""DATASET"": 24, ""API_CREDITS"": 3}","{""COMPUTE"": 35, ""MEMORY"": 23, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,equal,a1,code_review+monitoring+research,0.375,0.375,3,5,"{""COMPUTE"": 59, ""MEMORY"": 50, ""DATASET"": 24, ""API_CREDITS"": 32}","{""COMPUTE"": 54, ""MEMORY"": 45, ""DATASET"": 8, ""API_CREDITS"": 29}","{""COMPUTE"": 5, ""MEMORY"": 5, ""DATASET"": 16, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 282, ""MEMORY"": 236, ""API_CREDITS"": 144, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,equal,a2,doc_processing,0.25,0.25,2,6,"{""COMPUTE"": 59, ""MEMORY"": 50, ""DATASET"": 0, ""API_CREDITS"": 32}","{""COMPUTE"": 54, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 25}","{""COMPUTE"": 5, ""MEMORY"": 10, ""DATASET"": 0, ""API_CREDITS"": 7}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,equal,a3,code_review,0.625,0.625,5,3,"{""COMPUTE"": 59, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 32}","{""COMPUTE"": 50, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,equal,a4,code_review+monitoring,0.625,0.75,6,3,"{""COMPUTE"": 59, ""MEMORY"": 49, ""DATASET"": 24, ""API_CREDITS"": 31}","{""COMPUTE"": 46, ""MEMORY"": 42, ""DATASET"": 16, ""API_CREDITS"": 20}","{""COMPUTE"": 13, ""MEMORY"": 7, ""DATASET"": 8, ""API_CREDITS"": 11}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 184, ""MEMORY"": 157, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,equal,a5,code_review,0.625,0.625,5,3,"{""COMPUTE"": 59, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 31}","{""COMPUTE"": 50, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,independent_bundle_maxmin,a0,monitoring,0.625,0.625,5,3,"{""COMPUTE"": 46, ""MEMORY"": 51, ""DATASET"": 42, ""API_CREDITS"": 6}","{""COMPUTE"": 40, ""MEMORY"": 45, ""DATASET"": 40, ""API_CREDITS"": 5}","{""COMPUTE"": 6, ""MEMORY"": 6, ""DATASET"": 2, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,independent_bundle_maxmin,a1,code_review+monitoring+research,0.375,0.375,3,5,"{""COMPUTE"": 58, ""MEMORY"": 49, ""DATASET"": 13, ""API_CREDITS"": 29}","{""COMPUTE"": 54, ""MEMORY"": 45, ""DATASET"": 8, ""API_CREDITS"": 29}","{""COMPUTE"": 4, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 282, ""MEMORY"": 236, ""API_CREDITS"": 144, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,independent_bundle_maxmin,a2,doc_processing,0.375,0.375,3,5,"{""COMPUTE"": 69, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 31}","{""COMPUTE"": 66, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 3, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,independent_bundle_maxmin,a3,code_review,0.75,0.75,6,2,"{""COMPUTE"": 63, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 38}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 3, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,independent_bundle_maxmin,a4,code_review+monitoring,0.625,0.625,5,3,"{""COMPUTE"": 56, ""MEMORY"": 50, ""DATASET"": 17, ""API_CREDITS"": 25}","{""COMPUTE"": 56, ""MEMORY"": 50, ""DATASET"": 16, ""API_CREDITS"": 25}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 1, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 184, ""MEMORY"": 157, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,independent_bundle_maxmin,a5,code_review,0.75,0.75,6,2,"{""COMPUTE"": 62, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 37}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 2, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,separable_leontief_relaxation,a0,monitoring,0.375,0.375,3,5,"{""COMPUTE"": 59, ""MEMORY"": 50, ""DATASET"": 24, ""API_CREDITS"": 8}","{""COMPUTE"": 24, ""MEMORY"": 27, ""DATASET"": 24, ""API_CREDITS"": 3}","{""COMPUTE"": 35, ""MEMORY"": 23, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,separable_leontief_relaxation,a1,code_review+monitoring+research,0.375,0.375,3,5,"{""COMPUTE"": 59, ""MEMORY"": 50, ""DATASET"": 24, ""API_CREDITS"": 32}","{""COMPUTE"": 54, ""MEMORY"": 45, ""DATASET"": 8, ""API_CREDITS"": 29}","{""COMPUTE"": 5, ""MEMORY"": 5, ""DATASET"": 16, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 282, ""MEMORY"": 236, ""API_CREDITS"": 144, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,separable_leontief_relaxation,a2,doc_processing,0.25,0.25,2,6,"{""COMPUTE"": 59, ""MEMORY"": 50, ""DATASET"": 0, ""API_CREDITS"": 32}","{""COMPUTE"": 54, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 25}","{""COMPUTE"": 5, ""MEMORY"": 10, ""DATASET"": 0, ""API_CREDITS"": 7}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,separable_leontief_relaxation,a3,code_review,0.625,0.625,5,3,"{""COMPUTE"": 59, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 32}","{""COMPUTE"": 50, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,separable_leontief_relaxation,a4,code_review+monitoring,0.625,0.75,6,3,"{""COMPUTE"": 59, ""MEMORY"": 49, ""DATASET"": 24, ""API_CREDITS"": 31}","{""COMPUTE"": 46, ""MEMORY"": 42, ""DATASET"": 16, ""API_CREDITS"": 20}","{""COMPUTE"": 13, ""MEMORY"": 7, ""DATASET"": 8, ""API_CREDITS"": 11}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 184, ""MEMORY"": 157, ""API_CREDITS"": 98, ""DATASET"": 24}"
dirichlet_0.1__high,dirichlet_0.1,high,47233068,separable_leontief_relaxation,a5,code_review,0.625,0.625,5,3,"{""COMPUTE"": 59, ""MEMORY"": 49, ""DATASET"": 0, ""API_CREDITS"": 31}","{""COMPUTE"": 50, ""MEMORY"": 40, ""DATASET"": 0, ""API_CREDITS"": 30}","{""COMPUTE"": 9, ""MEMORY"": 9, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,central_joint_leontief,a0,monitoring+research,0.375,0.375,3,5,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 28, ""API_CREDITS"": 25}","{""COMPUTE"": 24, ""MEMORY"": 27, ""DATASET"": 24, ""API_CREDITS"": 3}","{""COMPUTE"": 39, ""MEMORY"": 32, ""DATASET"": 4, ""API_CREDITS"": 22}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 166, ""MEMORY"": 150, ""API_CREDITS"": 68, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,central_joint_leontief,a1,code_review,1.0,1.0,8,0,"{""COMPUTE"": 89, ""MEMORY"": 71, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 80, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 48}","{""COMPUTE"": 9, ""MEMORY"": 7, ""DATASET"": 0, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,central_joint_leontief,a2,code_review+doc_processing+monitoring,0.625,0.625,5,3,"{""COMPUTE"": 58, ""MEMORY"": 56, ""DATASET"": 34, ""API_CREDITS"": 16}","{""COMPUTE"": 52, ""MEMORY"": 52, ""DATASET"": 32, ""API_CREDITS"": 15}","{""COMPUTE"": 6, ""MEMORY"": 4, ""DATASET"": 2, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 112, ""MEMORY"": 104, ""API_CREDITS"": 40, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,central_joint_leontief,a3,doc_processing,0.5,0.5,4,4,"{""COMPUTE"": 98, ""MEMORY"": 71, ""DATASET"": 0, ""API_CREDITS"": 45}","{""COMPUTE"": 88, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 40}","{""COMPUTE"": 10, ""MEMORY"": 7, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,central_joint_leontief,a4,monitoring,0.625,0.625,5,3,"{""COMPUTE"": 46, ""MEMORY"": 51, ""DATASET"": 46, ""API_CREDITS"": 6}","{""COMPUTE"": 40, ""MEMORY"": 45, ""DATASET"": 40, ""API_CREDITS"": 5}","{""COMPUTE"": 6, ""MEMORY"": 6, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,central_joint_leontief,a5,research,0.25,0.25,2,6,"{""COMPUTE"": 74, ""MEMORY"": 64, ""DATASET"": 18, ""API_CREDITS"": 38}","{""COMPUTE"": 68, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 34}","{""COMPUTE"": 6, ""MEMORY"": 6, ""DATASET"": 2, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,distributed_price_leontief,a0,monitoring+research,0.375,0.375,3,5,"{""COMPUTE"": 63, ""MEMORY"": 59, ""DATASET"": 28, ""API_CREDITS"": 25}","{""COMPUTE"": 24, ""MEMORY"": 27, ""DATASET"": 24, ""API_CREDITS"": 3}","{""COMPUTE"": 39, ""MEMORY"": 32, ""DATASET"": 4, ""API_CREDITS"": 22}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 166, ""MEMORY"": 150, ""API_CREDITS"": 68, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,distributed_price_leontief,a1,code_review,1.0,1.0,8,0,"{""COMPUTE"": 89, ""MEMORY"": 71, ""DATASET"": 0, ""API_CREDITS"": 54}","{""COMPUTE"": 80, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 48}","{""COMPUTE"": 9, ""MEMORY"": 7, ""DATASET"": 0, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,distributed_price_leontief,a2,code_review+doc_processing+monitoring,0.625,0.625,5,3,"{""COMPUTE"": 57, ""MEMORY"": 56, ""DATASET"": 34, ""API_CREDITS"": 16}","{""COMPUTE"": 52, ""MEMORY"": 52, ""DATASET"": 32, ""API_CREDITS"": 15}","{""COMPUTE"": 5, ""MEMORY"": 4, ""DATASET"": 2, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 112, ""MEMORY"": 104, ""API_CREDITS"": 40, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,distributed_price_leontief,a3,doc_processing,0.5,0.5,4,4,"{""COMPUTE"": 98, ""MEMORY"": 71, ""DATASET"": 0, ""API_CREDITS"": 45}","{""COMPUTE"": 88, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 40}","{""COMPUTE"": 10, ""MEMORY"": 7, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,distributed_price_leontief,a4,monitoring,0.625,0.625,5,3,"{""COMPUTE"": 46, ""MEMORY"": 51, ""DATASET"": 46, ""API_CREDITS"": 6}","{""COMPUTE"": 40, ""MEMORY"": 45, ""DATASET"": 40, ""API_CREDITS"": 5}","{""COMPUTE"": 6, ""MEMORY"": 6, ""DATASET"": 6, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,distributed_price_leontief,a5,research,0.25,0.25,2,6,"{""COMPUTE"": 75, ""MEMORY"": 64, ""DATASET"": 18, ""API_CREDITS"": 38}","{""COMPUTE"": 68, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 34}","{""COMPUTE"": 7, ""MEMORY"": 6, ""DATASET"": 2, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,drf,a0,monitoring+research,0.5,0.5,4,4,"{""COMPUTE"": 70, ""MEMORY"": 65, ""DATASET"": 32, ""API_CREDITS"": 28}","{""COMPUTE"": 32, ""MEMORY"": 36, ""DATASET"": 32, ""API_CREDITS"": 4}","{""COMPUTE"": 38, ""MEMORY"": 29, ""DATASET"": 0, ""API_CREDITS"": 24}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 166, ""MEMORY"": 150, ""API_CREDITS"": 68, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,drf,a1,code_review,0.875,0.875,7,1,"{""COMPUTE"": 77, ""MEMORY"": 61, ""DATASET"": 0, ""API_CREDITS"": 46}","{""COMPUTE"": 70, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 42}","{""COMPUTE"": 7, ""MEMORY"": 5, ""DATASET"": 0, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,drf,a2,code_review+doc_processing+monitoring,0.5,0.5,4,4,"{""COMPUTE"": 53, ""MEMORY"": 51, ""DATASET"": 31, ""API_CREDITS"": 14}","{""COMPUTE"": 44, ""MEMORY"": 43, ""DATASET"": 24, ""API_CREDITS"": 14}","{""COMPUTE"": 9, ""MEMORY"": 8, ""DATASET"": 7, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 112, ""MEMORY"": 104, ""API_CREDITS"": 40, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,51953835,drf,a3,doc_processing,0.5,0.5,4,4,"{""COMPUTE"": 101, ""MEMORY"": 74, ""DATASET"": 0, ""API_CREDITS"": 46}","{""COMPUTE"": 98, ""MEMORY"": 72, ""DATASET"": 0, ""API_CREDITS"": 45}","{""COMPUTE"": 3, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
